Date,close
2010-02-11,0.20558196306228638
2010-02-12,0.20642322301864624
2010-02-16,0.21441927552223206
2010-02-17,0.21805797517299652
2010-02-18,0.22219190001487732
2010-02-19,0.22219190001487732
2010-02-22,0.22063204646110535
2010-02-23,0.21201814711093903
2010-02-24,0.21842962503433228
2010-02-25,0.21830511093139648
2010-02-26,0.2210284322500229
2010-03-01,0.23050929605960846
2010-03-02,0.23189516365528107
2010-03-03,0.23318316042423248
2010-03-04,0.2357572764158249
2010-03-05,0.24617817997932434
2010-03-08,0.24749089777469635
2010-03-09,0.2518720030784607
2010-03-10,0.2580353915691376
2010-03-11,0.2604117691516876
2010-03-12,0.2610059082508087
2010-03-15,0.2592482566833496
2010-03-16,0.2641502916812897
2010-03-17,0.2659820318222046
2010-03-18,0.26867973804473877
2010-03-19,0.2639269530773163
2010-03-22,0.2710561454296112
2010-03-23,0.2767251431941986
2010-03-24,0.2727888822555542
2010-03-25,0.2710808515548706
2010-03-26,0.2724924087524414
2010-03-29,0.2762298882007599
2010-03-30,0.27912625670433044
2010-03-31,0.2753640115261078
2010-04-01,0.27481934428215027
2010-04-05,0.2827650308609009
2010-04-06,0.28491896390914917
2010-04-07,0.2833097279071808
2010-04-08,0.28432485461235046
2010-04-09,0.2894483506679535
2010-04-12,0.29061180353164673
2010-04-13,0.2949938476085663
2010-04-14,0.30539003014564514
2010-04-15,0.3094746172428131
2010-04-16,0.29845866560935974
2010-04-19,0.29798904061317444
2010-04-20,0.30239489674568176
2010-04-21,0.30771708488464355
2010-04-22,0.3122721314430237
2010-04-23,0.3164060711860657
2010-04-26,0.31405434012413025
2010-04-27,0.2946716248989105
2010-04-28,0.2953645586967468
2010-04-29,0.310440331697464
2010-04-30,0.2921469211578369
2010-05-03,0.3040783107280731
2010-05-04,0.2771957218647003
2010-05-05,0.2726406455039978
2010-05-06,0.24593110382556915
2010-05-07,0.22803400456905365
2010-05-10,0.2620457410812378
2010-05-11,0.2618728280067444
2010-05-12,0.2759827673435211
2010-05-13,0.2635067403316498
2010-05-14,0.24729220569133759
2010-05-17,0.2506343722343445
2010-05-18,0.2410547137260437
2010-05-19,0.23469263315200806
2010-05-20,0.21095353364944458
2010-05-21,0.21258750557899475
2010-05-24,0.2143450826406479
2010-05-25,0.2128346711397171
2010-05-26,0.2062501758337021
2010-05-27,0.22857868671417236
2010-05-28,0.22538486123085022
2010-06-01,0.21914726495742798
2010-06-02,0.23456911742687225
2010-06-03,0.24065834283828735
2010-06-04,0.2168944776058197
2010-06-07,0.20431959629058838
2010-06-08,0.20318086445331573
2010-06-09,0.198699951171875
2010-06-10,0.21518631279468536
2010-06-11,0.22080601751804352
2010-06-14,0.2209295928478241
2010-06-15,0.2370690256357193
2010-06-16,0.2418464869260788
2010-06-17,0.24427232146263123
2010-06-18,0.24494054913520813
2010-06-21,0.23850439488887787
2010-06-22,0.23286095261573792
2010-06-23,0.229742169380188
2010-06-24,0.21860264241695404
2010-06-25,0.21845437586307526
2010-06-28,0.21649812161922455
2010-06-29,0.19233882427215576
2010-06-30,0.1828332543373108
2010-07-01,0.18105103075504303
2010-07-02,0.18006055057048798
2010-07-06,0.18100158870220184
2010-07-07,0.19810587167739868
2010-07-08,0.2014479786157608
2010-07-09,0.20709238946437836
2010-07-12,0.209444060921669
2010-07-13,0.21659789979457855
2010-07-14,0.22006267309188843
2010-07-15,0.22083072364330292
2010-07-16,0.20305727422237396
2010-07-19,0.20763704180717468
2010-07-20,0.21419677138328552
2010-07-21,0.20669598877429962
2010-07-22,0.22063204646110535
2010-07-23,0.22637532651424408
2010-07-26,0.23135046660900116
2010-07-27,0.23130105435848236
2010-07-28,0.22657302021980286
2010-07-29,0.22117671370506287
2010-07-30,0.22268716990947723
2010-08-02,0.23466792702674866
2010-08-03,0.23224212229251862
2010-08-04,0.2389502078294754
2010-08-05,0.23753954470157623
2010-08-06,0.23642553389072418
2010-08-09,0.24055948853492737
2010-08-10,0.23545975983142853
2010-08-11,0.21607796847820282
2010-08-12,0.20998774468898773
2010-08-13,0.20580437779426575
2010-08-16,0.20696783065795898
2010-08-17,0.214840367436409
2010-08-18,0.2167709469795227
2010-08-19,0.2087996006011963
2010-08-20,0.20808187127113342
2010-08-23,0.20233960449695587
2010-08-24,0.1907295137643814
2010-08-25,0.19644807279109955
2010-08-26,0.1900366097688675
2010-08-27,0.19632354378700256
2010-08-30,0.18996241688728333
2010-08-31,0.18902139365673065
2010-09-01,0.20486430823802948
2010-09-02,0.21189458668231964
2010-09-03,0.22268716990947723
2010-09-07,0.21726617217063904
2010-09-08,0.2249399721622467
2010-09-09,0.22778594493865967
2010-09-10,0.23023740947246552
2010-09-13,0.2403864711523056
2010-09-14,0.24343104660511017
2010-09-15,0.24756504595279694
2010-09-16,0.2510555386543274
