Date,close
2005-01-03,33.61598587036133
2005-01-04,33.003265380859375
2005-01-05,32.79902267456055
2005-01-06,32.637298583984375
2005-01-07,32.80750274658203
2005-01-10,32.790470123291016
2005-01-11,32.56072235107422
2005-01-12,32.83304977416992
2005-01-13,32.39902877807617
2005-01-14,32.70538330078125
2005-01-18,32.95219421386719
2005-01-19,32.40753173828125
2005-01-20,31.786258697509766
2005-01-21,31.530967712402344
2005-01-24,31.088438034057617
2005-01-25,31.241607666015625
2005-01-26,31.616058349609375
2005-01-27,31.57351303100586
2005-01-28,31.420330047607422
2005-01-31,31.828819274902344
2005-02-01,31.930957794189453
2005-02-02,31.981996536254883
2005-02-03,31.616058349609375
2005-02-04,32.126686096191406
2005-02-07,32.05857467651367
2005-02-08,32.118167877197266
2005-02-09,31.58202362060547
2005-02-10,31.616058349609375
2005-02-11,32.084136962890625
2005-02-14,32.22880554199219
2005-02-15,32.441566467285156
2005-02-16,32.32241439819336
2005-02-17,31.888408660888672
2005-02-18,31.786258697509766
2005-02-22,31.394800186157227
2005-02-23,31.437328338623047
2005-02-24,31.837350845336914
2005-02-25,32.016048431396484
2005-02-28,31.675626754760742
2005-03-01,32.02457809448242
2005-03-02,32.00754165649414
2005-03-03,31.743724822998047
2005-03-04,31.930957794189453
2005-03-07,32.3905143737793
2005-03-08,32.067115783691406
2005-03-09,31.973493576049805
2005-03-10,31.930957794189453
2005-03-11,31.633068084716797
2005-03-14,31.777759552001953
2005-03-15,31.522449493408203
2005-03-16,31.165010452270508
2005-03-17,31.241607666015625
2005-03-18,31.0714054107666
2005-03-21,31.1309757232666
2005-03-22,30.74801254272461
2005-03-23,30.8586368560791
2005-03-24,30.867164611816406
2005-03-28,30.926719665527344
2005-03-29,30.67992401123047
2005-03-30,31.258634567260742
2005-03-31,31.12244987487793
2005-04-01,30.807579040527344
2005-04-04,31.028858184814453
2005-04-05,31.113964080810547
2005-04-06,31.062889099121094
2005-04-07,31.437328338623047
2005-04-08,31.18204689025879
2005-04-11,31.04588508605957
2005-04-12,31.199045181274414
2005-04-13,30.688434600830078
2005-04-14,30.25440788269043
2005-04-15,29.565059661865234
2005-04-18,29.573564529418945
