Date,close
2019-05-08,16.375015258789062
2019-05-09,16.38418960571289
2019-05-10,16.386804580688477
2019-05-13,16.266965866088867
2019-05-14,16.359956741333008
2019-05-15,16.56427574157715
2019-05-16,16.742401123046875
2019-05-17,16.794788360595703
2019-05-20,16.686735153198242
2019-05-21,16.7050724029541
2019-05-22,16.71554946899414
2019-05-23,16.623868942260742
2019-05-24,16.6585750579834
2019-05-28,16.7627010345459
2019-05-29,16.695249557495117
2019-05-30,16.72995948791504
2019-05-31,16.598329544067383
2019-06-03,16.54004669189453
2019-06-04,16.567546844482422
2019-06-05,16.63041877746582
2019-06-06,16.607498168945312
2019-06-07,16.735851287841797
2019-06-10,16.65137481689453
2019-06-11,16.61731719970703
2019-06-12,16.690011978149414
2019-06-13,16.788894653320312
2019-06-14,16.868133544921875
2019-06-17,16.86289405822754
2019-06-18,16.991249084472656
2019-06-19,17.051504135131836
2019-06-20,17.022029876708984
2019-06-21,16.748294830322266
2019-06-24,16.791513442993164
2019-06-25,16.81770896911621
2019-06-26,16.640241622924805
2019-06-27,16.741867065429688
2019-06-28,16.820545196533203
2019-07-01,16.889387130737305
2019-07-02,17.04346466064453
2019-07-03,17.199504852294922
2019-07-05,17.029691696166992
2019-07-08,16.99363136291504
2019-07-09,16.97462272644043
2019-07-10,16.948392868041992
2019-07-11,16.806772232055664
2019-07-12,16.850048065185547
2019-07-15,16.93855857849121
2019-07-16,16.932003021240234
2019-07-17,16.997568130493164
2019-07-18,16.997568130493164
2019-07-19,16.987077713012695
2019-07-22,17.023794174194336
2019-07-23,17.129350662231445
2019-07-24,17.274906158447266
2019-07-25,17.1227970123291
2019-07-26,17.244089126586914
2019-07-29,17.219829559326172
2019-07-30,17.110994338989258
2019-07-31,17.188356399536133
2019-08-01,17.326045989990234
2019-08-02,17.195568084716797
2019-08-05,16.94249153137207
2019-08-06,17.208030700683594
2019-08-07,17.26310157775879
2019-08-08,17.436193466186523
2019-08-09,17.28539276123047
2019-08-12,17.531917572021484
2019-08-13,17.61846160888672
2019-08-14,17.868257522583008
2019-08-15,18.17706871032715
2019-08-16,18.125930786132812
2019-08-19,17.975784301757812
2019-08-20,18.056432723999023
2019-08-21,18.026927947998047
2019-08-22,17.929235458374023
2019-08-23,17.981691360473633
2019-08-26,18.082658767700195
2019-08-27,18.31999969482422
2019-08-28,18.386878967285156
2019-08-29,18.382286071777344
2019-08-30,18.474729537963867
2019-09-03,18.561279296875
2019-09-04,18.597993850708008
2019-09-05,18.240663528442383
2019-09-06,18.32590103149414
2019-09-09,18.007261276245117
2019-09-10,17.749589920043945
2019-09-11,17.824331283569336
2019-09-12,17.68796157836914
2019-09-13,17.34571647644043
2019-09-16,17.590925216674805
2019-09-17,17.609283447265625
2019-09-18,17.71025276184082
2019-09-19,17.72270965576172
2019-09-20,17.91022300720215
2019-09-23,17.965951919555664
2019-09-24,18.095115661621094
2019-09-25,18.013813018798828
2019-09-26,18.120033264160156
2019-09-27,18.099016189575195
2019-09-30,18.192272186279297
2019-10-01,18.184391021728516
2019-10-02,18.210662841796875
2019-10-03,18.317060470581055
2019-10-04,18.385358810424805
2019-10-07,18.300636291503906
2019-10-08,18.293413162231445
2019-10-09,18.252038955688477
2019-10-10,18.081279754638672
2019-10-11,17.974885940551758
2019-10-14,18.05763816833496
2019-10-15,17.9762020111084
2019-10-16,17.94270133972168
2019-10-17,17.87177276611328
2019-10-18,17.814634323120117
2019-10-21,17.765380859375
2019-10-22,17.81332015991211
2019-10-23,17.838279724121094
2019-10-24,17.892135620117188
2019-10-25,17.878341674804688
2019-10-28,17.78836441040039
2019-10-29,17.78836441040039
2019-10-30,17.877687454223633
2019-10-31,17.98670768737793
2019-11-01,17.952550888061523
2019-11-04,17.9328556060791
2019-11-05,17.88031005859375
2019-11-06,17.93941879272461
2019-11-07,17.81595230102539
2019-11-08,17.804784774780273
2019-11-11,17.7982177734375
2019-11-12,17.857324600219727
2019-11-13,17.884254455566406
2019-11-14,17.909862518310547
2019-11-15,17.903301239013672
2019-11-18,17.909862518310547
2019-11-19,17.94270133972168
2019-11-20,17.965688705444336
2019-11-21,17.932199478149414
2019-11-22,18.005754470825195
2019-11-25,18.12331199645996
2019-11-26,18.1627197265625
2019-11-27,18.18570899963379
2019-11-29,18.117401123046875
2019-12-02,17.860610961914062
2019-12-03,17.953868865966797
2019-12-04,17.972257614135742
2019-12-05,17.89344596862793
2019-12-06,17.991962432861328
2019-12-09,17.968971252441406
2019-12-10,17.886882781982422
2019-12-11,17.942045211791992
2019-12-12,17.942045211791992
2019-12-13,18.115432739257812
2019-12-16,18.129880905151367
2019-12-17,18.096385955810547
2019-12-18,18.067489624023438
2019-12-19,18.0970401763916
2019-12-20,18.21788787841797
2019-12-23,18.205406188964844
2019-12-24,18.22248649597168
2019-12-26,18.305892944335938
2019-12-27,18.276554107666016
2019-12-30,18.110546112060547
2019-12-31,18.12200164794922
2020-01-02,18.360990524291992
2020-01-03,18.3209171295166
2020-01-06,18.357410430908203
2020-01-07,18.328792572021484
2020-01-08,18.334516525268555
2020-01-09,18.40177345275879
2020-01-10,18.400348663330078
2020-01-13,18.464744567871094
2020-01-14,18.471187591552734
2020-01-15,18.501239776611328
2020-01-16,18.602128982543945
2020-01-17,18.67869758605957
2020-01-21,18.622879028320312
2020-01-22,18.651504516601562
2020-01-23,18.700876235961914
2020-01-24,18.6057071685791
2020-01-27,18.367429733276367
2020-01-28,18.447568893432617
2020-01-29,18.55991554260254
2020-01-30,18.536300659179688
2020-01-31,18.30374526977539
2020-02-03,18.393909454345703
2020-02-04,18.461883544921875
